0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y;20x;20y;char
444.454;464.000;401.045;427.186;388.995;364.142;417.856;311.952;445.614;280.300;445.433;336.339;458.936;253.383;463.791;202.948;466.160;164.869;486.130;339.858;495.129;266.619;503.436;208.815;511.896;152.788;518.229;355.568;499.515;310.945;464.994;356.675;441.386;398.368;545.277;377.292;523.283;340.036;483.738;363.787;456.343;391.801;K
458.974;445.332;415.941;405.761;404.157;335.443;445.140;285.046;478.454;263.041;453.451;302.873;461.997;219.214;458.717;174.009;456.015;142.684;493.749;314.981;519.945;251.015;539.302;199.092;560.405;147.344;525.172;344.331;542.887;306.970;515.323;348.118;496.885;379.377;554.165;379.754;572.879;345.617;542.676;358.485;516.750;372.758;K
466.822;466.496;425.298;432.697;415.911;368.340;451.234;326.823;473.145;300.319;452.690;308.779;458.376;233.284;463.083;180.777;471.600;140.713;492.512;328.818;526.082;257.929;555.159;204.357;581.631;155.865;525.895;360.399;560.967;331.483;537.830;378.689;516.196;416.106;558.992;397.255;581.509;366.801;555.687;386.256;525.774;407.604;K
467.107;469.725;422.742;438.053;400.762;378.115;431.628;328.907;461.491;298.807;450.448;308.327;451.605;235.856;458.013;186.134;466.126;148.413;492.989;326.574;520.884;264.297;547.406;213.710;571.036;164.982;527.748;359.150;558.926;339.129;536.834;390.175;515.647;423.764;559.886;397.733;583.760;368.697;557.264;388.703;529.889;405.595;K
453.440;474.375;408.502;426.735;397.708;363.563;432.261;316.670;462.942;287.779;444.279;323.349;447.009;240.221;449.051;190.171;453.619;154.091;485.813;338.414;513.199;271.366;538.536;223.416;557.816;178.892;519.269;368.824;545.947;329.769;526.085;375.752;507.529;411.629;549.998;404.306;574.003;366.626;551.686;384.993;528.424;401.037;K
455.107;477.925;411.236;434.094;390.674;367.523;423.162;318.385;458.379;292.434;443.670;316.369;450.923;241.839;457.476;192.490;461.904;153.725;488.866;329.192;510.678;260.524;531.881;208.295;548.541;166.847;521.135;359.941;548.761;324.693;518.499;374.080;491.872;414.169;550.978;396.510;571.460;362.508;539.651;389.847;511.099;415.803;K
449.621;478.751;408.155;435.658;390.526;369.055;416.990;317.223;441.527;289.863;440.745;323.334;454.227;246.418;465.914;195.363;476.249;156.805;484.905;336.791;509.432;269.479;525.589;221.092;538.967;180.202;519.811;366.346;548.166;333.089;515.395;384.757;488.235;425.059;550.552;400.960;572.021;366.706;539.161;392.610;510.292;416.273;K
470.518;462.179;423.820;425.932;406.329;361.373;441.399;317.277;470.390;297.751;459.467;308.619;467.812;236.875;471.349;186.863;475.483;148.537;501.333;325.971;528.576;263.909;554.288;209.162;577.494;158.039;532.816;356.737;559.920;329.644;531.964;380.867;506.007;423.458;561.687;393.924;581.815;365.677;554.539;387.037;527.438;408.531;K
465.513;463.141;423.656;429.289;413.672;366.438;448.495;324.538;469.602;302.692;452.433;310.672;457.239;234.379;461.253;182.596;469.532;141.313;491.457;329.207;522.528;259.078;550.837;207.004;578.155;155.846;524.221;359.657;552.729;330.362;523.098;380.410;499.717;416.571;557.954;396.177;577.671;365.935;546.468;390.709;516.369;413.092;K
460.338;468.252;416.330;429.780;398.324;363.889;426.701;312.966;457.001;284.587;449.885;319.709;457.990;240.348;464.536;190.087;470.054;152.882;492.828;334.334;520.857;271.450;544.244;219.176;562.800;170.503;526.884;364.627;556.778;332.920;528.773;382.392;500.396;420.473;558.326;399.732;582.027;365.401;553.819;388.061;523.735;406.977;K
452.305;470.796;411.943;427.329;392.002;364.627;424.485;311.176;458.292;283.752;437.941;326.007;445.017;249.580;451.316;196.863;455.068;158.971;481.796;340.217;508.178;274.525;528.043;230.738;544.241;197.211;518.333;368.346;549.646;335.170;523.853;383.637;497.523;425.895;551.794;400.888;576.825;365.226;550.459;383.013;524.713;404.842;K
456.445;471.635;411.068;439.921;390.971;374.750;418.570;322.706;439.885;290.807;444.838;320.029;454.853;250.176;460.872;200.013;462.801;163.853;489.346;333.117;508.646;268.483;531.462;213.894;549.731;171.204;523.501;361.384;546.827;339.871;521.563;392.849;495.169;436.579;554.290;396.872;571.943;371.321;543.493;395.910;515.473;421.648;K
450.433;484.063;411.522;436.767;399.647;378.807;429.077;334.991;445.739;315.852;441.588;320.784;452.538;242.422;458.509;192.310;469.235;152.794;477.857;338.800;521.913;271.057;554.760;218.934;584.634;161.719;508.800;369.419;550.983;342.083;530.220;390.048;511.199;419.158;535.147;406.397;568.745;373.796;546.665;389.665;518.800;404.393;K
435.080;449.084;474.971;455.329;518.528;426.522;535.927;383.955;535.553;334.183;469.230;335.651;535.209;248.495;558.481;201.962;581.221;163.990;442.842;315.646;521.522;221.654;552.751;176.647;576.562;143.874;426.937;311.278;494.909;232.291;518.666;192.760;535.888;170.130;418.032;311.767;450.028;251.315;463.925;224.643;470.388;210.294;K
453.244;477.546;476.476;473.525;502.309;439.395;507.884;391.356;506.668;344.310;457.322;351.529;512.005;267.762;535.025;219.065;555.964;179.069;445.806;333.286;504.294;240.257;534.203;192.019;552.775;156.076;442.253;332.822;491.336;257.185;510.824;217.712;524.168;193.204;442.758;337.323;473.539;283.890;487.162;262.343;493.078;250.800;K
448.737;452.664;478.925;441.884;498.917;399.273;509.768;354.613;524.197;312.078;425.387;338.919;470.022;260.525;494.293;219.275;516.080;188.187;420.658;329.970;472.118;237.968;503.531;193.815;526.092;168.772;426.130;331.678;474.631;256.422;494.771;221.191;507.301;204.874;443.040;335.297;474.416;280.554;491.218;258.281;500.246;244.470;K
477.465;453.656;518.654;447.507;545.156;421.810;553.663;391.586;556.386;358.214;489.703;347.978;524.323;271.390;538.735;237.570;549.751;216.255;457.255;336.466;498.154;248.930;512.661;215.948;522.499;201.375;435.305;340.727;472.804;269.516;476.561;244.905;481.375;236.882;422.925;351.509;436.094;298.710;437.240;281.567;436.674;274.484;K
457.612;462.771;506.398;469.060;541.325;439.643;554.670;400.789;566.125;360.143;469.069;375.652;512.053;292.701;535.710;253.226;555.377;224.654;434.275;350.634;481.884;253.308;508.902;208.008;527.939;180.350;413.638;340.720;457.291;257.951;475.024;219.482;489.005;200.403;405.534;337.649;422.520;279.552;434.371;253.784;443.861;240.403;K
463.356;466.978;508.635;458.011;527.139;428.705;534.539;388.428;552.938;349.045;474.945;368.693;517.405;301.273;537.174;267.260;553.086;240.034;453.442;357.738;501.848;282.452;528.061;249.811;548.259;227.319;439.371;356.909;480.971;287.379;500.026;255.909;515.709;236.263;434.645;360.090;454.847;307.359;465.912;282.459;473.412;264.430;K
447.203;458.433;486.933;462.462;517.001;430.659;533.015;386.463;548.262;339.894;448.161;358.386;510.957;275.788;537.474;231.363;560.876;196.499;432.224;333.642;501.668;238.713;532.911;199.541;555.871;175.621;430.231;323.245;493.180;245.395;515.500;214.165;532.056;200.220;438.482;317.752;475.364;263.258;495.024;244.349;509.285;236.889;K
451.944;463.345;489.233;455.952;502.852;418.967;522.802;373.606;544.874;329.696;447.039;351.008;504.142;274.759;537.982;235.819;565.126;207.388;441.977;332.803;500.357;237.748;545.590;196.506;575.977;172.426;442.899;327.042;493.128;245.704;528.584;212.068;551.563;197.233;458.012;326.437;491.891;272.696;520.416;248.127;541.663;231.425;K
445.904;493.977;468.216;458.781;471.576;407.225;476.697;353.635;479.121;310.466;410.404;353.909;458.935;269.230;484.839;219.916;503.509;185.872;413.073;348.455;459.049;255.390;485.154;195.647;499.489;156.457;417.081;348.801;456.218;259.511;486.937;209.006;505.638;180.266;435.361;349.522;459.511;283.094;487.762;252.438;508.271;231.472;K
466.990;491.211;433.310;466.272;430.739;417.668;429.666;357.735;422.386;308.669;407.557;357.985;430.111;274.576;441.332;224.931;452.614;184.995;419.171;339.579;446.240;248.516;462.741;197.654;473.836;161.949;434.684;332.674;460.859;251.923;476.658;211.850;487.527;187.002;457.938;330.724;484.755;268.690;504.832;231.120;519.927;203.659;K
443.323;488.584;437.889;457.772;429.667;412.520;427.914;357.483;424.076;320.481;408.661;363.473;438.073;276.722;448.073;224.328;455.684;185.661;415.244;357.590;449.888;261.945;461.249;205.211;463.553;161.622;422.519;359.410;460.933;284.038;480.476;265.123;486.307;259.645;435.521;356.493;458.294;298.021;485.493;264.573;501.406;243.786;K
447.777;481.218;433.739;465.599;421.934;418.535;415.159;362.301;405.177;320.192;421.429;358.330;450.064;280.226;461.874;227.430;472.024;188.547;427.990;344.051;454.366;257.021;465.806;198.865;468.644;153.963;430.379;339.708;443.529;263.303;455.717;210.043;460.003;176.796;435.060;337.427;440.052;285.269;453.938;249.099;458.917;225.279;K
448.089;496.323;450.811;470.404;456.984;417.666;453.984;360.837;444.674;307.728;406.490;365.611;430.757;276.863;443.781;227.069;451.619;189.010;407.647;355.119;437.130;254.236;459.136;201.798;470.431;168.558;417.000;350.656;448.424;261.356;471.716;212.323;486.030;184.908;435.038;348.855;461.206;284.395;481.682;251.523;493.146;233.354;K
438.464;489.977;449.420;455.385;447.002;409.113;441.417;353.055;432.329;301.925;402.696;352.901;426.808;264.627;441.282;212.175;451.910;174.389;401.086;348.224;429.259;247.628;446.141;193.882;453.923;159.596;405.816;355.681;436.703;268.366;455.038;213.505;465.635;181.267;418.919;367.373;439.689;307.313;454.099;274.231;460.283;255.021;K
455.511;489.267;448.560;464.124;447.629;415.306;437.771;358.780;423.775;309.660;413.339;351.517;433.672;262.801;443.111;211.865;448.583;171.553;417.182;339.083;443.381;240.281;457.448;187.807;463.393;152.566;428.691;336.973;452.926;252.671;466.373;200.680;472.998;169.179;445.546;340.334;464.288;281.241;473.715;246.790;474.401;226.661;K
454.176;487.154;456.319;480.021;448.715;437.682;442.593;373.291;434.318;318.356;427.544;384.062;453.992;288.305;464.221;234.807;469.362;191.398;423.261;365.148;453.345;256.458;469.727;200.630;474.677;162.115;423.741;356.451;452.158;264.460;468.072;211.642;474.001;178.539;430.647;352.100;440.172;285.583;452.745;248.340;458.189;227.594;K
433.797;479.992;432.586;444.596;428.742;393.578;436.174;339.904;437.507;312.814;405.552;348.797;439.302;268.498;454.231;218.791;464.312;176.672;413.814;349.173;455.804;258.983;469.450;203.121;477.058;158.090;422.566;356.993;468.623;290.480;495.611;284.632;511.068;286.263;439.136;364.264;460.169;305.635;485.512;284.313;504.679;274.290;K
466.263;497.805;455.869;442.132;454.479;390.950;465.993;345.785;481.272;324.189;456.204;324.199;463.456;248.818;465.146;204.753;470.619;171.427;478.555;340.737;511.086;268.193;533.667;219.874;553.528;181.257;499.709;364.687;542.203;332.021;540.500;362.611;534.633;387.797;516.901;386.535;548.677;372.036;547.902;391.869;540.035;413.653;K
439.980;476.291;401.019;426.488;386.851;352.044;423.315;300.748;454.767;279.575;433.681;314.996;443.619;235.844;447.619;188.867;448.964;151.276;474.537;323.620;501.230;247.586;522.359;197.676;537.610;156.512;505.676;351.270;528.377;310.591;498.688;360.211;472.935;401.757;533.886;386.447;550.623;350.644;521.725;374.609;494.607;398.051;K
445.559;475.288;407.478;419.763;393.493;351.579;414.887;293.187;437.739;256.659;438.956;316.752;452.536;238.113;462.252;189.558;466.769;152.904;477.188;329.125;498.362;256.504;513.260;214.656;525.004;184.925;508.024;358.321;537.746;315.117;510.802;361.194;486.226;401.550;538.667;391.032;560.857;355.519;533.556;376.104;510.483;396.899;K
446.110;481.124;398.759;431.876;380.057;362.181;418.895;310.050;457.321;294.937;424.355;316.021;424.107;234.622;427.543;186.141;432.211;148.168;466.990;329.134;495.040;255.469;521.399;201.460;543.172;153.057;500.328;357.877;531.937;316.230;505.905;372.250;482.804;417.444;532.281;392.106;557.812;350.741;532.174;374.620;505.658;397.279;K
437.590;480.996;403.173;424.994;391.148;352.720;421.652;300.849;442.485;272.941;431.057;312.219;439.746;230.671;441.928;184.931;444.149;150.205;471.469;325.567;498.942;254.762;521.270;205.216;541.269;163.334;502.937;353.763;530.547;317.581;501.503;365.779;479.225;404.080;533.349;385.359;555.662;354.573;530.581;376.921;507.464;398.576;K
442.576;479.276;410.523;424.926;397.945;357.198;425.779;301.514;449.138;274.963;439.453;321.269;453.819;244.056;460.051;195.992;462.429;156.846;475.623;332.490;500.552;260.548;515.243;219.911;526.597;189.281;506.637;359.694;536.890;318.751;510.519;364.196;485.798;403.094;535.801;391.154;558.664;354.985;533.919;374.179;510.271;395.743;K
450.012;484.875;404.589;443.961;382.312;372.594;414.479;314.132;438.976;284.823;421.082;326.483;424.084;246.460;430.476;196.607;436.646;160.107;465.168;336.938;491.023;263.293;515.716;208.248;536.181;159.146;498.895;363.668;535.654;323.457;511.575;380.205;488.019;425.417;533.166;395.904;559.616;361.155;536.567;389.236;512.308;414.126;K
442.193;493.668;398.782;448.304;378.107;378.679;407.253;321.859;434.729;296.871;425.171;328.247;425.005;245.348;425.664;197.831;428.930;162.162;465.300;342.735;494.597;266.904;517.369;214.585;535.451;164.873;497.832;371.222;529.165;328.795;503.601;384.515;478.763;427.727;526.220;404.331;553.914;365.486;531.479;389.336;505.583;409.951;K
444.124;492.848;407.612;436.666;394.721;361.397;424.023;303.098;441.908;276.490;435.170;326.267;445.943;243.271;447.368;197.776;445.649;164.927;474.834;336.090;504.765;258.462;523.687;208.358;538.576;171.090;506.186;361.794;539.607;322.010;513.982;369.056;490.884;407.094;534.219;393.008;556.689;362.476;535.283;385.719;513.765;407.977;K
433.527;489.335;398.209;436.743;384.086;363.545;421.015;308.197;451.127;285.954;424.995;318.590;430.359;237.485;432.679;191.071;433.947;155.272;464.805;329.061;491.985;256.206;513.271;206.996;529.232;167.116;495.624;355.616;527.723;314.425;501.240;363.065;476.979;401.969;523.004;386.008;545.678;353.633;524.522;376.381;503.454;397.807;K
455.857;452.113;411.692;418.319;389.070;355.670;414.072;305.465;425.429;277.925;430.537;301.381;428.224;234.454;430.143;188.394;439.095;156.161;467.736;320.440;495.783;256.597;520.939;208.623;547.839;159.844;498.886;348.297;529.744;319.210;513.422;370.352;498.476;407.606;529.217;379.983;551.245;357.686;531.836;376.980;511.769;395.094;K
441.690;493.781;394.726;447.614;380.230;381.296;419.849;330.920;451.386;313.647;419.525;328.248;421.182;241.332;421.541;192.964;422.981;158.261;460.217;338.827;490.732;260.766;514.328;206.104;534.820;155.965;493.944;365.963;529.307;322.900;505.700;377.286;484.436;419.138;525.870;399.153;551.999;359.679;529.388;382.517;505.077;404.226;K
468.495;478.498;430.886;435.301;424.344;377.453;464.473;333.632;498.752;313.806;481.242;335.106;502.620;260.316;516.409;216.798;528.442;186.819;516.510;353.752;556.750;286.697;583.427;243.291;608.954;201.498;542.894;383.897;571.910;350.699;539.746;396.889;513.709;432.083;563.966;419.961;585.557;387.194;558.317;403.603;533.046;420.748;K
463.699;472.790;424.568;433.224;409.830;372.356;433.494;318.240;463.122;277.861;467.400;335.456;498.481;259.886;511.308;212.776;519.561;179.717;506.518;353.298;531.122;310.522;522.873;331.064;520.150;346.527;537.698;380.043;559.785;355.291;529.863;403.159;506.784;439.337;567.822;408.133;584.424;391.404;551.873;408.668;527.888;424.371;K
466.940;486.094;424.999;439.039;412.662;370.786;446.599;320.659;479.616;298.476;471.534;323.474;495.124;251.300;513.026;207.978;528.604;176.536;511.686;345.967;551.274;283.636;579.502;239.963;601.960;196.732;541.208;380.960;574.998;352.049;542.917;401.256;514.140;434.721;567.532;418.789;594.767;389.388;567.411;408.194;540.445;422.811;K
473.669;481.154;432.166;437.520;419.269;374.117;453.209;327.640;495.569;306.758;481.396;323.455;500.390;249.705;517.409;206.258;530.985;175.470;519.053;342.546;553.403;283.252;579.065;243.650;599.761;206.325;549.086;376.728;573.535;354.938;543.223;404.177;515.800;438.203;573.900;416.018;594.649;386.567;568.637;405.403;541.764;423.774;K
473.745;483.765;433.791;437.945;424.099;377.343;459.016;329.902;491.854;306.848;473.978;330.351;494.813;253.552;509.814;207.314;522.658;176.121;513.983;349.208;555.207;286.077;584.260;242.477;607.955;201.016;545.037;380.543;574.372;354.568;546.699;401.000;522.088;433.275;571.077;417.351;593.149;389.389;568.707;409.139;544.731;426.094;K
465.632;482.938;428.735;436.566;420.634;373.802;456.194;327.495;490.625;305.397;467.468;321.735;485.964;248.417;501.119;202.322;515.968;169.973;508.807;343.422;545.458;281.636;575.864;238.103;602.357;193.071;540.074;377.310;568.222;352.427;537.017;404.427;511.192;439.237;566.249;414.891;586.669;390.112;558.523;414.859;532.374;432.964;K
471.954;488.261;433.462;450.256;422.141;387.002;458.864;339.190;494.764;319.259;472.322;330.376;484.750;255.023;496.661;208.507;510.238;173.262;512.101;351.583;550.724;286.488;583.707;242.939;610.996;199.820;543.695;383.080;573.520;356.994;541.946;405.670;514.447;438.615;570.031;419.073;590.086;392.397;561.013;414.754;530.954;431.910;K
467.535;477.057;428.196;431.258;419.086;370.268;446.982;317.875;487.472;284.462;476.828;328.303;504.828;250.549;523.130;204.161;536.577;173.368;512.647;347.178;538.418;302.500;540.656;314.147;544.456;323.222;540.929;378.378;564.327;354.433;536.633;403.885;512.843;440.216;568.352;413.081;589.711;389.192;564.076;405.410;541.230;419.716;K
460.467;482.681;424.736;432.810;414.074;371.582;440.092;319.931;460.202;289.473;460.547;334.566;481.017;258.694;494.018;208.637;502.532;177.165;498.739;355.488;532.150;297.752;554.898;263.101;574.106;236.750;530.526;386.208;566.776;364.481;541.622;409.667;513.854;444.643;557.908;421.240;584.697;397.225;561.417;412.721;536.457;427.717;K
455.815;485.830;418.128;439.841;409.893;376.514;438.614;326.313;464.320;303.950;465.631;334.126;490.443;258.580;505.030;210.949;517.856;177.003;501.380;352.579;540.212;296.664;565.764;257.110;588.307;223.745;530.657;384.045;566.675;360.103;539.401;403.736;511.821;437.999;555.534;420.951;587.728;393.006;565.421;407.668;538.247;423.474;K
465.538;473.832;422.343;433.762;409.441;372.591;438.216;324.146;460.961;300.681;472.431;331.074;489.256;257.220;499.937;211.432;510.052;176.443;508.429;349.272;544.733;293.605;571.340;250.679;596.471;214.034;536.200;380.659;567.184;358.393;540.833;403.028;514.331;439.591;556.945;418.404;585.023;390.434;561.668;404.186;536.571;420.324;K
449.458;468.745;404.796;426.975;398.021;352.466;425.254;299.216;439.297;266.710;453.701;334.967;465.096;257.989;471.683;205.453;475.397;168.964;491.825;346.176;498.304;277.888;508.245;220.658;518.444;170.795;523.425;367.022;521.527;316.607;488.195;359.580;459.270;407.286;550.778;397.913;544.282;352.924;506.444;367.331;475.500;392.472;K
456.736;475.016;402.474;432.127;396.475;365.814;420.468;309.067;441.107;272.183;456.094;329.850;469.846;246.349;472.533;195.685;474.241;161.429;494.492;339.323;509.855;264.270;511.340;207.975;517.990;154.449;527.381;356.892;516.170;308.767;479.895;357.149;459.685;400.687;555.567;378.483;539.391;338.181;496.472;361.505;469.012;388.711;K
449.373;461.161;407.313;430.698;393.512;360.621;422.107;312.351;443.927;277.058;448.549;334.780;457.723;261.087;466.070;209.158;474.854;167.963;484.885;345.982;489.694;276.683;491.312;240.923;498.931;207.106;515.853;365.595;512.780;321.630;478.345;370.734;453.588;417.453;545.163;394.386;534.870;359.316;494.475;380.239;466.658;408.388;K
455.237;459.965;410.443;424.478;398.172;353.186;423.710;302.403;437.559;265.184;453.252;331.150;462.178;257.151;471.562;206.914;482.253;167.188;491.066;343.445;496.892;274.906;496.854;238.881;502.351;205.524;521.239;362.988;521.439;314.895;490.123;362.316;467.862;408.256;549.158;391.867;541.903;353.478;504.258;373.590;478.327;401.202;K
454.040;465.764;410.741;431.006;396.209;350.355;421.662;293.226;436.115;253.836;458.851;329.031;467.476;255.547;474.613;202.716;479.537;162.179;499.398;341.670;509.081;274.365;514.067;226.674;516.613;187.593;533.304;363.469;527.864;315.097;489.897;360.507;456.470;408.924;562.937;394.593;553.665;351.936;512.026;366.816;479.984;389.510;K
445.834;479.918;403.861;436.510;392.577;369.029;416.688;315.316;437.363;278.023;443.787;342.292;461.394;258.274;470.157;204.442;477.534;166.637;483.743;350.609;497.759;274.351;504.378;213.862;514.542;155.083;518.665;369.492;517.580;323.045;481.420;375.600;457.833;420.604;551.591;391.526;542.439;352.207;502.028;377.855;475.911;403.836;K
454.163;472.267;402.591;429.598;394.053;366.419;418.611;316.415;439.606;279.600;449.689;326.780;464.689;252.864;469.364;205.106;472.490;168.570;486.031;337.729;502.270;268.626;500.658;215.228;504.909;157.995;513.690;355.539;505.593;303.038;469.322;347.146;448.977;385.971;538.552;380.901;523.567;340.473;483.033;365.660;456.977;394.599;K
459.003;458.117;414.561;432.653;400.191;363.595;427.614;313.634;442.765;277.196;453.828;333.138;462.052;256.530;467.791;204.596;473.562;165.062;492.626;342.857;502.160;275.524;506.629;234.507;515.639;197.207;524.342;361.557;521.078;322.043;488.122;369.415;465.131;412.732;552.783;390.816;540.982;358.282;502.672;379.065;477.669;404.819;K
458.767;462.160;408.786;412.243;391.459;341.833;420.894;291.660;437.311;265.729;453.312;321.025;459.400;240.844;458.103;190.258;456.817;154.285;495.367;331.960;510.968;257.075;523.896;201.927;535.151;156.005;529.019;353.785;527.612;304.461;495.031;352.994;471.216;400.783;561.179;379.898;556.004;339.475;517.021;358.063;485.975;382.518;K
455.289;458.008;403.083;391.601;392.479;324.202;414.177;273.736;422.901;242.936;449.460;299.103;455.131;223.115;456.915;178.049;454.313;149.360;487.490;312.621;508.544;239.622;526.458;185.573;537.992;140.299;516.797;337.694;523.654;289.252;489.931;334.515;461.984;377.160;547.251;364.261;548.063;325.214;517.003;346.494;486.439;370.360;K
457.752;462.990;404.203;393.232;389.825;327.983;401.383;274.702;407.524;238.266;446.331;306.266;454.544;229.348;463.361;178.797;469.045;144.723;481.693;319.650;499.836;252.070;504.857;231.152;507.679;214.519;512.294;344.494;525.997;295.920;496.127;341.613;470.745;381.858;548.665;373.020;558.356;330.726;526.026;351.993;496.836;376.326;K
453.842;463.329;400.377;392.799;385.273;328.148;394.253;269.609;401.181;230.186;441.054;304.273;449.719;225.135;461.054;172.560;466.703;139.270;476.066;318.348;490.081;248.542;492.759;228.065;493.113;214.265;507.355;343.362;518.940;292.571;489.959;337.398;463.198;379.392;543.948;370.917;552.176;326.135;518.919;347.057;488.792;373.854;K
447.918;467.237;398.854;401.477;384.436;334.285;394.435;274.612;400.806;234.547;441.485;305.517;450.200;222.459;459.154;171.109;466.091;135.957;475.287;322.955;489.214;252.620;484.245;249.308;480.582;249.894;505.251;348.668;519.272;298.388;489.450;346.220;463.833;389.712;539.491;375.183;553.736;332.704;522.458;350.817;493.702;374.926;K
453.959;463.051;402.413;398.025;386.094;332.958;401.268;278.844;407.236;247.710;440.427;304.626;445.802;226.686;447.724;179.000;446.046;147.247;478.422;317.395;498.682;247.123;512.237;201.390;519.669;164.053;509.614;342.585;521.075;296.648;491.106;343.224;462.771;386.881;543.579;369.084;549.106;328.777;520.584;351.691;491.682;378.114;K
456.157;466.936;404.579;408.498;385.885;341.904;402.259;285.320;422.908;246.589;436.236;305.465;445.569;230.233;448.448;184.569;450.977;150.571;473.080;318.387;497.167;239.999;512.346;181.338;523.263;128.150;503.636;340.013;516.399;285.089;485.801;331.687;461.014;370.858;534.994;363.395;542.406;317.951;512.939;344.425;482.255;371.064;K
454.606;455.716;402.912;386.370;387.137;322.625;399.501;269.946;404.041;233.353;440.098;300.547;444.522;228.231;450.635;179.483;454.938;146.661;476.168;313.586;494.902;245.464;504.750;212.734;510.927;186.987;508.607;339.079;522.996;293.230;494.938;341.073;469.041;383.531;545.974;367.473;555.223;328.902;526.150;352.804;497.124;378.080;K
453.537;463.518;404.742;406.917;387.441;337.602;408.527;281.951;419.027;249.409;439.013;311.062;446.870;240.473;447.622;191.644;444.145;155.547;480.713;321.536;501.962;250.151;516.348;198.547;527.211;157.877;514.943;346.452;525.491;303.045;493.026;351.459;465.519;394.970;551.080;375.646;553.559;336.821;523.652;360.449;496.932;385.918;K
451.469;465.224;403.179;401.598;382.381;333.505;396.800;277.772;399.288;240.976;440.242;315.367;447.666;243.747;449.343;195.112;445.759;160.569;478.904;326.850;498.431;256.150;509.869;202.889;517.471;161.859;511.284;351.106;522.512;304.834;491.756;352.965;465.212;397.525;547.051;379.524;551.244;341.489;521.410;362.359;496.104;384.673;K
455.438;508.926;410.930;451.757;385.607;382.037;399.472;316.366;410.325;282.181;426.933;340.445;423.705;254.926;419.074;208.603;415.815;172.872;467.742;347.857;484.813;274.198;494.180;241.452;502.605;215.381;505.914;371.726;528.407;328.010;514.688;377.187;500.813;417.442;541.232;399.832;562.272;362.363;541.390;378.597;519.414;396.827;K
450.333;475.106;402.219;415.859;384.029;344.806;405.058;286.684;425.029;252.892;422.105;306.002;423.949;228.416;424.535;181.594;423.207;146.443;463.510;315.838;485.386;244.690;499.810;191.105;509.933;145.637;498.115;341.048;521.224;296.651;495.672;346.685;472.210;386.394;534.234;369.235;551.892;330.017;530.472;353.468;507.632;377.154;K
444.028;475.994;395.956;418.558;372.723;346.062;391.145;285.977;411.999;252.298;414.601;304.332;422.233;0;0;0;0;0;0;0;0;0;0;184.377;502.781;141.655;492.544;338.248;515.215;292.371;489.395;345.264;466.336;388.465;527.866;367.427;544.965;329.487;520.549;358.654;497.708;384.947;K
430.578;542.707;412.985;485.543;424.897;418.838;457.194;366.436;468.981;340.634;442.637;386.415;455.489;298.038;457.471;250.717;463.895;215.647;474.958;401.974;506.269;326.637;528.010;273.151;553.692;231.494;502.184;429.927;537.384;381.615;512.991;409.744;493.418;437.861;531.722;454.210;553.955;415.505;538.425;427.279;523.281;446.435;K
438.569;547.953;415.738;478.658;425.396;413.167;460.545;365.330;477.848;338.184;458.954;383.017;476.324;293.199;478.531;249.627;484.700;218.749;488.635;400.240;520.172;321.375;540.172;268.718;566.287;225.702;515.668;428.761;542.446;380.041;509.169;413.703;490.332;445.189;540.882;454.722;561.331;415.224;539.312;426.753;521.032;444.937;K
437.562;542.929;418.084;479.109;424.339;414.281;456.426;368.680;477.775;344.642;450.550;382.819;470.581;293.945;472.925;247.994;477.116;214.932;483.230;401.929;525.878;327.472;548.423;274.504;571.139;232.603;512.463;432.183;546.121;387.781;516.120;425.461;495.604;462.480;539.867;458.132;566.733;418.197;546.316;431.717;525.362;452.994;K
433.755;545.772;413.885;478.351;426.474;412.926;469.500;369.195;490.277;348.403;447.775;382.268;468.536;295.064;470.727;250.915;474.654;218.861;478.234;400.559;515.173;322.757;536.883;271.449;561.355;228.970;506.733;428.788;542.729;385.579;514.819;425.078;493.932;460.840;535.450;452.769;560.668;415.547;542.148;432.544;523.284;456.464;K
437.741;541.706;418.590;477.486;430.797;412.670;471.605;371.941;496.724;352.126;454.887;380.608;475.497;293.326;480.833;251.092;486.138;220.051;483.568;399.675;522.568;324.299;546.386;273.287;568.832;230.515;510.395;429.931;548.033;387.890;517.704;427.111;493.838;462.927;536.690;457.422;563.890;420.661;543.750;435.246;522.190;456.573;K
432.603;544.802;417.698;487.490;431.549;424.131;468.088;378.214;488.481;354.487;444.230;393.792;459.268;302.536;461.585;254.891;468.147;219.618;473.721;410.326;507.812;332.528;527.460;279.202;554.409;237.754;502.012;436.113;537.381;388.684;511.251;424.295;493.768;459.324;533.264;457.177;556.204;419.886;539.298;434.763;525.350;457.181;K
441.858;542.861;416.239;469.879;425.992;403.650;457.788;353.106;478.054;325.467;459.135;370.289;474.263;278.462;475.797;228.974;477.390;193.144;492.788;388.902;526.493;314.289;547.956;262.450;571.383;221.703;520.241;420.823;545.151;376.794;511.369;415.593;489.515;451.125;544.323;451.987;565.116;414.978;540.538;430.686;520.436;450.316;K
